height_over_sea_level,fall,net_fall,flow,power_of_hydroelectrical_turbine
0.694871794871795,0.6702688990360225,0.6789925235935778,0.5000000000000001,4533.31
0.14102564102564102,0.14261796042617964,0.14951587204314254,0.5000000000000001,2863.83
0.3666666666666667,0.36078132927448003,0.3363034685623238,0.8333333333333334,4703.02
0.5717948717948719,0.5444444444444445,0.539269518323324,0.7666666666666666,5458.55
0.735897435897436,0.7376458650431252,0.7431180291702415,0.1,2029.03
0.6128205128205128,0.5933536276002029,0.6179066062017403,0.23333333333333334,2718.5
0.8179487179487179,0.7940639269406393,0.8064591248927566,0.3666666666666667,3927.28
0.5102564102564102,0.486605783866058,0.4975977448216694,0.5666666666666668,4386.78
0.4897435897435898,0.4683409436834095,0.48789067287657806,0.43333333333333335,3639.8
0.5923076923076924,0.5742770167427702,0.6025125628140703,0.16666666666666669,2290.13
0.7974358974358975,0.7676813800101472,0.754982228214242,0.7666666666666666,6318.53
0.16153846153846155,0.16392694063926938,0.17412673121706096,0.43333333333333335,2692.87
0.7974358974358975,0.7697108066971082,0.7667483760264738,0.6333333333333333,5611.23
0.46923076923076923,0.4470319634703197,0.4632798137026598,0.5000000000000001,3934.63
0.3666666666666667,0.3617960426179605,0.34316705478612586,0.7666666666666666,4555.88
0.42820512820512824,0.4033992897006595,0.40788086775340116,0.7,4681.39
0.6538461538461539,0.6296803652968038,0.6397720308861381,0.5000000000000001,4428.65
0.42820512820512824,0.40948756976154255,0.4377864934428237,0.30000000000000004,2768.76
0.7564102564102564,0.7321664129883309,0.7428238754749357,0.43333333333333335,4260.63
0.7974358974358975,0.7656519533231864,0.7412550557666381,0.9000000000000001,6816.53
0.4487179487179488,0.42369355657026886,0.42749111410712104,0.7,4720.17
0.858974358974359,0.834652460679858,0.8456796176001962,0.3666666666666667,4003.13
0.8384615384615385,0.8133434804667682,0.821264860889815,0.43333333333333335,4427.36
0.858974358974359,0.8285641806189752,0.8138129672754014,0.7666666666666666,6533.29
0.8384615384615385,0.8123287671232878,0.8162642480696165,0.5000000000000001,4881.38
0.38717948717948725,0.3904109589041096,0.40219389631082236,0.23333333333333334,2337.68
0.6538461538461539,0.6266362252663622,0.6235935776443192,0.7,5497.43
0.5717948717948719,0.5752917300862507,0.586236058340483,0.1,1874.52
0.3461538461538462,0.34860476915271454,0.3593455080279445,0.30000000000000004,2589.43
0.5307692307692308,0.5079147640791477,0.5221105527638192,0.5000000000000001,4102.62
0.4487179487179488,0.4297818366311519,0.4573967397965436,0.30000000000000004,2810.69
0.4487179487179488,0.43099949264332826,0.4610246353719818,0.23333333333333334,2448.11
0.4897435897435898,0.4941146626078132,0.5077950729256037,0.1,1776.96
0.9,0.8762557077625573,0.8888221595783796,0.30000000000000004,3630.98
0.8179487179487179,0.7962962962962963,0.8140090697389385,0.23333333333333334,3007.52
0.4487179487179488,0.4226788432267885,0.4216080402010052,0.7666666666666666,4899.39
0.2846153846153846,0.28569254185692544,0.2917882093393799,0.43333333333333335,3050.81
0.14102564102564102,0.14464738711314062,0.15932099522000243,0.3666666666666667,2384.41
0.5102564102564102,0.4906646372399799,0.516227478857703,0.30000000000000004,2935.76
0.858974358974359,0.8594114662607814,0.8607795072925604,0.1,2107.66
0.4076923076923077,0.3904109589041096,0.42180414266454214,0.23333333333333334,2375.01
0.30512820512820515,0.31045154743784875,0.3279691138619929,0.16666666666666669,1860.57
0.8179487179487179,0.7869609335362762,0.7677288883441598,0.8333333333333334,6682.03
0.6333333333333333,0.6361745306950786,0.6450667974016424,0.1,1938.47
0.38717948717948725,0.3841197361745309,0.3745434489520775,0.6333333333333333,4241.34
0.22307692307692312,0.22176560121765604,0.21766147812231892,0.6333333333333333,3587.92
0.20256410256410257,0.2004566210045663,0.1921681578624832,0.7,3672.29
0.20256410256410257,0.20451547437848808,0.2133472239245006,0.43333333333333335,2813.04
0.858974358974359,0.8275494672754948,0.8069493810515994,0.8333333333333334,6831.87
0.7769230769230769,0.7473871131405379,0.7353719818605222,0.7666666666666666,6245.18
0.16153846153846155,0.16717402333840697,0.18648118641990435,0.23333333333333334,1891.3
0.5923076923076924,0.562709284627093,0.54515259222944,0.9000000000000001,5924.78
0.858974358974359,0.8305936073059363,0.8255791150876333,0.6333333333333333,5785.19
0.8794871794871795,0.8508878741755457,0.8451893614413531,0.6333333333333333,5841.71
0.7564102564102564,0.7331811263318112,0.7476283858315971,0.3666666666666667,3813.69
0.7153846153846154,0.6915778792491122,0.703603382767496,0.43333333333333335,4168.76
0.3256410256410257,0.32019279553526137,0.2970829758548841,0.8333333333333334,4437.82
0.6333333333333333,0.6104008117706748,0.6251623973526168,0.43333333333333335,3981.74
0.2435897435897436,0.24956874682902078,0.26913837480083347,0.16666666666666669,1752.73
0.38717948717948725,0.38209030948756983,0.36277730113984574,0.7666666666666666,4639.37
0.6128205128205128,0.5840182648401828,0.5716264248069616,0.8333333333333334,5823.6
0.5102564102564102,0.48254693049213604,0.4735751930383625,0.8333333333333334,5353.22
0.4076923076923077,0.3841197361745309,0.39415369530579725,0.6333333333333333,4333.94
0.7564102564102564,0.734195839675292,0.7515504351023409,0.30000000000000004,3366.43
0.6538461538461539,0.6564687975646879,0.6646770437553622,0.1,1957.51
0.3461538461538462,0.3415017757483511,0.32355680843240603,0.7666666666666666,4473.85
0.46923076923076923,0.4525114155251142,0.4848510846917514,0.16666666666666669,2117.9
0.5717948717948719,0.551547437848808,0.5750582179188625,0.30000000000000004,3050.21
0.694871794871795,0.6641806189751397,0.643203823998039,0.9000000000000001,6355.79
0.7769230769230769,0.7463723997970575,0.7285083956367201,0.8333333333333334,6514.44
0.4076923076923077,0.3916286149162862,0.426020345630592,0.16666666666666669,2024.51
0.2435897435897436,0.24205986808726537,0.23727172447603875,0.6333333333333333,3664.19
0.5923076923076924,0.5698122780314562,0.5859419046451771,0.43333333333333335,3887.5
0.3666666666666667,0.364840182648402,0.36032602034563066,0.5666666666666668,3914.74
0.6743589743589744,0.6542364282090309,0.6767373452628997,0.23333333333333334,2846.31
0.3256410256410257,0.32628107559614417,0.3310087020468195,0.43333333333333335,3177.33
0.8384615384615385,0.8391171993911719,0.8411692609388406,0.1,2099.1
0.8384615384615385,0.806240487062405,0.7804755484740777,0.9000000000000001,7004.26
0.4076923076923077,0.3881785895484525,0.41425419781836026,0.3666666666666667,3079.6
0.5102564102564102,0.4835616438356165,0.4804387792621646,0.7666666666666666,5187.13
0.3666666666666667,0.3678843226788432,0.3750337051109206,0.3666666666666667,2971.63
0.18205128205128207,0.1852359208523593,0.19854148792744206,0.3666666666666667,2494.59
0.5102564102564102,0.4896499238964992,0.5123054295869592,0.3666666666666667,3321.19
0.6128205128205128,0.5830035514967024,0.5647628385831598,0.9000000000000001,6011.02
0.7564102564102564,0.7366311516996449,0.7593945336438289,0.16666666666666669,2491.94
0.5512820512820513,0.5251648909183156,0.5255423458757201,0.7,5136.98
0.1,0.10162354134956872,0.10539281774727292,0.5666666666666668,2902.4
0.6333333333333333,0.6063419583967529,0.6039833312905993,0.7,5426.81
0.5307692307692308,0.501826484018265,0.48632185316828047,0.9000000000000001,5645.89
0.2641025641025641,0.2603247082699138,0.24511582301752663,0.7666666666666666,4096.06
0.2846153846153846,0.28467782851344503,0.2867875965191814,0.5000000000000001,3331.84
0.2846153846153846,0.2901572805682395,0.30835886750827307,0.16666666666666669,1825.74
0.858974358974359,0.8265347539320144,0.8000857948277975,0.9000000000000001,7094.76
0.22307692307692312,0.2227803145611366,0.22305429586959186,0.5666666666666668,3372.41
0.6333333333333333,0.604312531709792,0.5912366711606815,0.8333333333333334,5919.28
0.4076923076923077,0.38716387620497217,0.40944968746169874,0.43333333333333335,3421.99
0.9,0.8721968543886354,0.870192425542346,0.5666666666666668,5471.25
0.3666666666666667,0.3597666159309997,0.32943988233852195,0.9000000000000001,4591.21
0.12051282051282051,0.12658548959918828,0.1472606937124647,0.23333333333333334,1808.24
0.5307692307692308,0.5048706240487062,0.5059320995220002,0.7,5062.02
0.5307692307692308,0.505885337392187,0.5118151734281162,0.6333333333333333,4768.88
0.2435897435897436,0.24003044140030444,0.22550557666380683,0.7666666666666666,3933.38
0.8794871794871795,0.851902587519026,0.8505821791886261,0.5666666666666668,5420.9
0.12051282051282051,0.12130898021308989,0.12500306410099274,0.5666666666666668,2995.04
0.6128205128205128,0.5870624048706243,0.5902561588429954,0.6333333333333333,5038.52
0.8384615384615385,0.8072552004058855,0.7873391346978795,0.8333333333333334,6756.95
0.6333333333333333,0.6124302384576359,0.633888956980022,0.30000000000000004,3160.35
0.20256410256410257,0.20553018772196863,0.2181517342811619,0.3666666666666667,2545.24
0.6538461538461539,0.6351598173515982,0.6613433018752298,0.16666666666666669,2368.61
0.42820512820512824,0.4013698630136987,0.3951342076234833,0.8333333333333334,5016.03
0.30512820512820515,0.30294266869609354,0.29610246353719816,0.6333333333333333,3897.86
0.38717948717948725,0.380060882800609,0.3490501286922418,0.9000000000000001,4720.58
0.2641025641025641,0.2613394216133942,0.25099889692364263,0.7,3949.36
0.4076923076923077,0.4129375951293759,0.42935408751072435,0.1,1675.16
0.46923076923076923,0.4439878234398782,0.4471013604608409,0.7,4811.86
0.3256410256410257,0.3252663622526637,0.326008089226621,0.5000000000000001,3474.88
0.6128205128205128,0.5901065449010655,0.6055521509988969,0.43333333333333335,3934.4
0.9,0.8742262810755962,0.8800955999509744,0.43333333333333335,4547.82
0.20256410256410257,0.2089802130898021,0.2299178820933938,0.16666666666666669,1683.63
0.6333333333333333,0.6136478944698123,0.6375168525554601,0.23333333333333334,2749.37
0.6743589743589744,0.6459157787924912,0.6373207500919231,0.7666666666666666,5867.76
0.3256410256410257,0.3272957889396245,0.33581321240348094,0.3666666666666667,2865.92
0.5923076923076924,0.5657534246575342,0.5647628385831598,0.7,5286.39
0.6128205128205128,0.5921359715880266,0.6142787106263021,0.30000000000000004,3124.13
0.8384615384615385,0.8165905631659056,0.8336193160926583,0.23333333333333334,3033.93
0.42820512820512824,0.4074581430745815,0.4290599338154186,0.43333333333333335,3479.58
0.7769230769230769,0.7534753932014207,0.767238632185317,0.3666666666666667,3854.35
0.7564102564102564,0.7354134956874683,0.7551783306777791,0.23333333333333334,2927.26
0.3256410256410257,0.33074581430745814,0.34757936021571273,0.16666666666666669,1896.03
0.5102564102564102,0.4815322171486557,0.4667116068145607,0.9000000000000001,5518.44
0.694871794871795,0.6712836123795028,0.6839931364137762,0.43333333333333335,4147.68
0.858974358974359,0.8356671740233387,0.84960166687094,0.30000000000000004,3526.71
0.4487179487179488,0.4206494165398277,0.40788086775340116,0.9000000000000001,5153.46
0.8179487179487179,0.7920345002536784,0.7966540017158966,0.5000000000000001,4838.78
0.3256410256410257,0.3242516489091833,0.3211055276381911,0.5666666666666668,3748.77
0.2435897435897436,0.2461187214611873,0.2573722269886015,0.3666666666666667,2650.41
0.7564102564102564,0.7270928462709285,0.7157617355068023,0.7666666666666666,6171.22
0.5923076923076924,0.5637239979705734,0.5520161784532418,0.8333333333333334,5724.7
0.8794871794871795,0.8797057331303907,0.8803897536462801,0.1,2110.13
0.38717948717948725,0.3861491628614917,0.3848388282877805,0.5000000000000001,3692.94
0.5717948717948719,0.5424150177574837,0.5255423458757201,0.9000000000000001,5836.88
0.46923076923076923,0.4500761035007612,0.4770069861502634,0.30000000000000004,2864.24
0.5923076923076924,0.5647387113140538,0.5588797646770439,0.7666666666666666,5545.11
0.7769230769230769,0.7524606798579402,0.7624341218286554,0.43333333333333335,4304.41
0.4897435897435898,0.47280568239472354,0.5044613310454712,0.16666666666666669,2147.58
0.4076923076923077,0.380060882800609,0.3686603750459616,0.9000000000000001,4905.55
0.5512820512820513,0.5231354642313548,0.5127956857458021,0.8333333333333334,5529.53
0.16153846153846155,0.15986808726534762,0.15294766515504357,0.7,3347.5
0.2846153846153846,0.2836631151699646,0.28188503493075145,0.5666666666666668,3594.32
0.6128205128205128,0.591121258244546,0.6103566613555584,0.3666666666666667,3537.4
0.18205128205128207,0.1862506341958397,0.20216938350288027,0.30000000000000004,2215.72
0.30512820512820515,0.3070015220700152,0.31620296604976117,0.3666666666666667,2824.88
0.4897435897435898,0.4642820903094875,0.4667116068145607,0.7,4907.97
0.6333333333333333,0.6093860984271944,0.6201617845324183,0.5000000000000001,4374.66
0.5512820512820513,0.5261796042617963,0.531425419781836,0.6333333333333333,4835.6
0.2641025641025641,0.2674277016742772,0.2809045226130652,0.30000000000000004,2405.69
0.1,0.10629122272957894,0.12765044735874487,0.23333333333333334,1766.92
0.858974358974359,0.8316083206494167,0.8309719328349063,0.5666666666666668,5370.96
0.6128205128205128,0.6158802638254693,0.6254565510479225,0.1,1918.87
0.7769230769230769,0.745357686453577,0.7216448094129183,0.9000000000000001,6738.92
0.8179487179487179,0.79507864028412,0.8103811741635003,0.30000000000000004,3464.56
0.46923076923076923,0.44804667681380017,0.4682804265228582,0.43333333333333335,3585.5
0.5923076923076924,0.59558599695586,0.6058463046942028,0.1,1916.21
0.5512820512820513,0.5241501775748352,0.5196592719696043,0.7666666666666666,5374.17
0.5102564102564102,0.49309994926433287,0.5240715773991911,0.16666666666666669,2176.83
0.2846153846153846,0.28670725520040585,0.2965927196960413,0.3666666666666667,2757.12
0.735897435897436,0.7118721461187215,0.7232136291212159,0.43333333333333335,4214.1
0.6128205128205128,0.5850329781836632,0.5784900110307637,0.7666666666666666,5621.0
0.8794871794871795,0.855961440892948,0.8692119132246597,0.30000000000000004,3558.33
0.6538461538461539,0.6327245053272453,0.6534992033337418,0.30000000000000004,3196.87
0.2435897435897436,0.24713343480466787,0.26129427625934554,0.30000000000000004,2359.34
0.5307692307692308,0.5038559107052258,0.5000490256158844,0.7666666666666666,5283.22
0.12051282051282051,0.12536783358701167,0.14363279813702662,0.30000000000000004,2073.31
0.8794871794871795,0.849873160832065,0.8393062875352372,0.7,6235.34
0.38717948717948725,0.3881785895484525,0.3946439514646404,0.3666666666666667,3025.13
0.42820512820512824,0.40238457635717917,0.4019977938472853,0.7666666666666666,4806.83
0.3256410256410257,0.3222222222222222,0.3098296359848021,0.7,4192.01
0.5923076923076924,0.5708269913749366,0.5907464150018386,0.3666666666666667,3492.44
0.30512820512820515,0.3080162354134959,0.32012501532050486,0.30000000000000004,2498.69
0.8384615384615385,0.8092846270928463,0.8000857948277975,0.7,6106.92
0.46923076923076923,0.4738203957382039,0.4881848265718839,0.1,1753.19
0.8179487179487179,0.7975139523084729,0.8182252727049883,0.16666666666666669,2553.33
0.7769230769230769,0.7504312531709794,0.752530947420027,0.5666666666666668,5155.08
0.3461538461538462,0.3425164890918315,0.32943988233852195,0.7,4272.72
0.22307692307692312,0.2248097412480974,0.2329574702782204,0.43333333333333335,2871.29
0.4487179487179488,0.42572298325723,0.43876700576051,0.5666666666666668,4198.04
0.2435897435897436,0.24307458143074595,0.24266454222331166,0.5666666666666668,3446.41
0.5102564102564102,0.48559107052257755,0.49220492707439634,0.6333333333333333,4701.28
0.22307692307692312,0.22582445459157796,0.23776198063488171,0.3666666666666667,2597.17
0.694871794871795,0.673313039066464,0.6927196960411813,0.30000000000000004,3297.39
0.735897435897436,0.7139015728056827,0.7319401887486211,0.30000000000000004,3335.45
0.4487179487179488,0.42775240994419084,0.4486701801691384,0.43333333333333335,3533.24
0.46923076923076923,0.4490613901572805,0.4730849368795197,0.3666666666666667,3226.05
0.9,0.9,0.9,0.1,2111.73
0.6538461538461539,0.6317097919837645,0.649577154062998,0.3666666666666667,3619.78
0.3666666666666667,0.37011669203450015,0.3825836499571026,0.23333333333333334,2299.16
0.2641025641025641,0.2633688483003553,0.26227478857703146,0.5666666666666668,3520.65
0.12051282051282051,0.1223236935565703,0.1299056256894227,0.5000000000000001,2792.27
0.4897435897435898,0.46935565702688986,0.4926951832332396,0.3666666666666667,3275.22
0.5717948717948719,0.5527650938609843,0.5786861134943008,0.23333333333333334,2654.46
0.8794871794871795,0.8529173008625065,0.8554847407770562,0.5000000000000001,4977.84
0.3461538461538462,0.34556062912227303,0.34561833558034083,0.5000000000000001,3545.42
0.9,0.871182141045155,0.8647996077950729,0.6333333333333333,5899.36
0.46923076923076923,0.44195839675291737,0.4343547003309228,0.8333333333333334,5183.31
0.8794871794871795,0.858396752917301,0.8770560117661478,0.16666666666666669,2590.7
0.3666666666666667,0.36281075596144086,0.3490501286922418,0.7,4355.92
0.3256410256410257,0.3232369355657029,0.31571270989091804,0.6333333333333333,3979.15
0.8384615384615385,0.810299340436327,0.8059688687339135,0.6333333333333333,5727.92
0.7564102564102564,0.73013698630137,0.7329207010663072,0.5666666666666668,5098.97
0.8179487179487179,0.7930492135971589,0.8016546145360951,0.43333333333333335,4384.97
0.2846153846153846,0.28893962455606287,0.3041426645422233,0.23333333333333334,2141.61
0.4076923076923077,0.38513444951801135,0.3995465130530703,0.5666666666666668,4071.73
0.4897435897435898,0.46326737696600717,0.46082853290844483,0.7666666666666666,5091.79
0.1,0.10405885337392193,0.1201005025125628,0.3666666666666667,2272.25
0.6333333333333333,0.6032978183663117,0.5843730849368797,0.9000000000000001,6098.9
0.5102564102564102,0.48863521055301884,0.5075009192302978,0.43333333333333335,3689.14
0.46923076923076923,0.44297311009639784,0.44121828655472495,0.7666666666666666,4989.41
0.4487179487179488,0.45352612886859456,0.468574580218164,0.1,1729.06
0.9,0.8774733637747336,0.8924500551538177,0.23333333333333334,3090.96
0.42820512820512824,0.40847285641806186,0.43386444417208003,0.3666666666666667,3128.95
0.7769230769230769,0.7557077625570777,0.7747885770314988,0.23333333333333334,2956.54
0.30512820512820515,0.30192795535261285,0.2902193896310823,0.7,4110.86
0.16153846153846155,0.16595636732623037,0.18285329084446628,0.30000000000000004,2189.37
0.2846153846153846,0.2816336884830035,0.2706091432773625,0.7,4029.39
0.3666666666666667,0.36585489599188237,0.3652285819340607,0.5000000000000001,3618.87
0.5717948717948719,0.545459157787925,0.54515259222944,0.7,5213.25
0.7153846153846154,0.6875190258751902,0.6824243167054787,0.7,5707.36
0.6743589743589744,0.652004058853374,0.6691874004167179,0.3666666666666667,3657.27
0.2435897435897436,0.24835109081684417,0.2649221718347836,0.23333333333333334,2061.11
0.46923076923076923,0.440943683409437,0.42749111410712104,0.9000000000000001,5280.98
0.4076923076923077,0.3831050228310502,0.3882706213996814,0.7,4535.03
0.2846153846153846,0.28772196854388654,0.3005147689667851,0.30000000000000004,2453.44
0.2435897435897436,0.24104515474378496,0.23138865056992286,0.7,3860.64
0.694871794871795,0.6662100456621005,0.6569309964456429,0.7666666666666666,5950.95
0.7974358974358975,0.7686960933536277,0.760865302120358,0.7,5975.71
0.7769230769230769,0.7569254185692543,0.7790047799975487,0.16666666666666669,2512.85
0.4897435897435898,0.4663115169964487,0.47798749846794963,0.5666666666666668,4324.04
0.14102564102564102,0.14687975646879764,0.16687094006618453,0.23333333333333334,1849.71
0.7153846153846154,0.6854895991882294,0.6696776565755607,0.8333333333333334,6267.8
0.7974358974358975,0.776002029426687,0.7943988233852187,0.23333333333333334,2983.61
0.2641025641025641,0.2623541349568749,0.25688197082975855,0.6333333333333333,3743.56
0.14102564102564102,0.14363267376966005,0.15451648486334113,0.43333333333333335,2633.21
0.8384615384615385,0.808269913749366,0.7942027209216818,0.7666666666666666,6460.56
0.5307692307692308,0.5133942161339422,0.543681823752911,0.16666666666666669,2206.12
0.7564102564102564,0.7579401319127347,0.7627282755239613,0.1,2042.36
